year,state_name,,district_name,season,crop_name,crop_type,area,production
 1998-99,Goa,,Chandigarh,Rabi       ,Wheat,Cereals,1048,2124
 1998-99,Goa,,Chandigarh,Kharif     ,Wheat,Cereals,300,1200
 1998-99,Goa,,Chandigarh,Rabi       ,Wheat,Cereals,8671,9220
 1998-99,Goa,,Chandigarh,Kharif     ,Wheat,Cereals,1200,324
 1998-99,Goa,,Chandigarh,Kharif     ,Wheat,Cereals,2500,2476
 1998-99,Goa,,Chandigarh,Kharif     ,Wheat,Cereals,41000,104249
 1998-99,Goa,,Chandigarh,Rabi       ,Wheat,Cereals,15439,46925
 1998-99,Goa,,Chandigarh,Whole Year ,Wheat,Cereals,1320,64000
 1998-99,Gujarat,,Ahmadabad,Kharif     ,Arhar/Tur,Pulses,3300,3100
 1998-99,Gujarat,,Amreli,Kharif     ,Arhar/Tur,Pulses,1300,1200
 1998-99,Gujarat,,Banas Kantha,Kharif     ,Arhar/Tur,Pulses,5600,5300
 1998-99,Gujarat,,Bharuch,Kharif     ,Arhar/Tur,Pulses,92800,58600
 1998-99,Gujarat,,Bhavnagar,Kharif     ,Arhar/Tur,Pulses,2000,1900
 1998-99,Gujarat,,Dang,Kharif     ,Arhar/Tur,Pulses,4100,3900
 1998-99,Gujarat,,Gandhinagar,Kharif     ,Arhar/Tur,Pulses,200,200
 1998-99,Gujarat,,Jamnagar,Kharif     ,Arhar/Tur,Pulses,6900,6500
 1998-99,Gujarat,,Junagadh,Kharif     ,Arhar/Tur,Pulses,3300,3200
 1998-99,Gujarat,,Kheda,Kharif     ,Arhar/Tur,Pulses,12200,19600
 1998-99,Gujarat,,Mahesana,Kharif     ,Arhar/Tur,Pulses,1900,1800
 1998-99,Gujarat,,Panch Mahals,Kharif     ,Arhar/Tur,Pulses,45600,62300
 1998-99,Gujarat,,Rajkot,Kharif     ,Arhar/Tur,Pulses,2000,1900
 1998-99,Gujarat,,Sabar Kantha,Kharif     ,Arhar/Tur,Pulses,51000,55600
 1998-99,Gujarat,,Surat,Kharif     ,Arhar/Tur,Pulses,21300,25600
 1998-99,Gujarat,,Surendranagar,Kharif     ,Arhar/Tur,Pulses,400,400
 1998-99,Gujarat,,Vadodara,Kharif     ,Arhar/Tur,Pulses,99900,85600
 1998-99,Gujarat,,Valsad,Kharif     ,Arhar/Tur,Pulses,6300,6000
 1998-99,Gujarat,,Ahmadabad,Kharif     ,Bajra,Cereals,37300,43700
 1998-99,Gujarat,,Ahmadabad,Summer     ,Bajra,Cereals,11100,22600
 1998-99,Gujarat,,Amreli,Kharif     ,Bajra,Cereals,48600,94700
 1998-99,Gujarat,,Amreli,Summer     ,Bajra,Cereals,300,800
 1998-99,Gujarat,,Banas Kantha,Kharif     ,Bajra,Cereals,194700,51200
 1998-99,Gujarat,,Banas Kantha,Summer     ,Bajra,Cereals,36300,88200
 1998-99,Gujarat,,Bharuch,Kharif     ,Bajra,Cereals,3500,3500
 1998-99,Gujarat,,Bharuch,Summer     ,Bajra,Cereals,500,1100
 1998-99,Madhya Pradesh,,Mandsaur,Whole Year ,Sugarcane,Sugar,55,1730
 1998-99,Madhya Pradesh,,Morena,Whole Year ,Sugarcane,Sugar,4742,112530
 1998-99,Madhya Pradesh,,Narsinghpur,Whole Year ,Sugarcane,Sugar,8016,204000
 1998-99,Madhya Pradesh,,Neemuch,Whole Year ,Sugarcane,Sugar,62,2300
 1998-99,Madhya Pradesh,,Panna,Whole Year ,Sugarcane,Sugar,286,1440
 1998-99,Madhya Pradesh,,Raipur,Whole Year ,Sugarcane,Sugar,137,2310
 1998-99,Madhya Pradesh,,Raisen,Whole Year ,Sugarcane,Sugar,63,1020
 1998-99,Madhya Pradesh,,Rajgarh,Whole Year ,Sugarcane,Sugar,955,17800
 1998-99,Madhya Pradesh,,Rajnandgaon,Whole Year ,Sugarcane,Sugar,21,280
 1998-99,Madhya Pradesh,,Ratlam,Whole Year ,Sugarcane,Sugar,848,33600
 1998-99,Madhya Pradesh,,Rewa,Whole Year ,Sugarcane,Sugar,74,1360
 1998-99,Madhya Pradesh,,Sagar,Whole Year ,Sugarcane,Sugar,219,4410
 1998-99,Madhya Pradesh,,Satna,Whole Year ,Sugarcane,Sugar,187,2580
 1998-99,Madhya Pradesh,,Sehore,Whole Year ,Sugarcane,Sugar,4805,91730
 1998-99,Madhya Pradesh,,Seoni,Whole Year ,Sugarcane,Sugar,947,19610
 1998-99,Madhya Pradesh,,Shahdol,Whole Year ,Sugarcane,Sugar,28,300
 1998-99,Madhya Pradesh,,Shajapur,Whole Year ,Sugarcane,Sugar,1447,39600
 1998-99,Madhya Pradesh,,Sheopur,Whole Year ,Sugarcane,Sugar,374,4950
 1998-99,Madhya Pradesh,,Shivpuri,Whole Year ,Sugarcane,Sugar,1188,28540
 1998-99,Madhya Pradesh,,Sidhi,Whole Year ,Sugarcane,Sugar,64,1060
 1998-99,Madhya Pradesh,,Surguja,Whole Year ,Sugarcane,Sugar,1074,14490
 1998-99,Madhya Pradesh,,Tikamgarh,Whole Year ,Sugarcane,Sugar,667,18260
 1998-99,Madhya Pradesh,,Ujjain,Whole Year ,Sugarcane,Sugar,538,9310
 1998-99,Madhya Pradesh,,Umaria,Whole Year ,Sugarcane,Sugar,2,20
 1998-99,Madhya Pradesh,,Vidisha,Whole Year ,Sugarcane,Sugar,317,1670
 1998-99,Madhya Pradesh,,Betul,Kharif     ,Sunflower,Oilseeds,1600,300
 1998-99,Madhya Pradesh,,Chhindwara,Kharif     ,Sunflower,Oilseeds,500,200
 1998-99,Madhya Pradesh,,Damoh,Kharif     ,Sunflower,Oilseeds,100,200
 1998-99,Madhya Pradesh,,Durg,Kharif     ,Sunflower,Oilseeds,200,100
 1998-99,Madhya Pradesh,,Jabalpur,Kharif     ,Sunflower,Oilseeds,2400,600
 1998-99,Madhya Pradesh,,Khandwa,Kharif     ,Sunflower,Oilseeds,100,600
 1998-99,Madhya Pradesh,,Mahasamund,Kharif     ,Sunflower,Oilseeds,100,600
 1998-99,Madhya Pradesh,,Mandsaur,Kharif     ,Sunflower,Oilseeds,600,200
 1998-99,Madhya Pradesh,,Narsinghpur,Kharif     ,Sunflower,Oilseeds,800,500
 1998-99,Madhya Pradesh,,Raipur,Kharif     ,Sunflower,Oilseeds,200,100
 1998-99,Madhya Pradesh,,Rajgarh,Kharif     ,Sunflower,Oilseeds,100,100
 1998-99,Madhya Pradesh,,Rajnandgaon,Kharif     ,Sunflower,Oilseeds,200,100
 1998-99,Madhya Pradesh,,Seoni,Kharif     ,Sunflower,Oilseeds,300,100
 1998-99,Madhya Pradesh,,Shajapur,Kharif     ,Sunflower,Oilseeds,800,300
 1998-99,Madhya Pradesh,,Ujjain,Kharif     ,Sunflower,Oilseeds,100,300
 1998-99,Madhya Pradesh,,Balaghat,Rabi       ,Wheat,Cereals,15300,13200
 1998-99,Madhya Pradesh,,Barwani,Rabi       ,Wheat,Cereals,30100,63600
 1998-99,Madhya Pradesh,,Bastar,Rabi       ,Wheat,Cereals,600,1100
 1998-99,Madhya Pradesh,,Betul,Rabi       ,Wheat,Cereals,93800,135200
 1998-99,Madhya Pradesh,,Bhind,Rabi       ,Wheat,Cereals,72200,157800
 1998-99,Madhya Pradesh,,Bhopal,Rabi       ,Wheat,Cereals,78200,130800
 1998-99,Madhya Pradesh,,Bilaspur,Rabi       ,Wheat,Cereals,11100,9200
 1998-99,Madhya Pradesh,,Chhatarpur,Rabi       ,Wheat,Cereals,137900,279600
 1998-99,Madhya Pradesh,,Chhindwara,Rabi       ,Wheat,Cereals,101800,171200
 1998-99,Madhya Pradesh,,Damoh,Rabi       ,Wheat,Cereals,97300,130500
 1998-99,Madhya Pradesh,,Datia,Rabi       ,Wheat,Cereals,66300,139400
 1998-99,Madhya Pradesh,,Dewas,Rabi       ,Wheat,Cereals,114200,267700
 1998-99,Madhya Pradesh,,Dhamtari,Rabi       ,Wheat,Cereals,2300,1700
 1998-99,Madhya Pradesh,,Dhar,Rabi       ,Wheat,Cereals,161400,342400
 1998-99,Madhya Pradesh,,Dindori,Rabi       ,Wheat,Cereals,47900,36900
 1998-99,Madhya Pradesh,,Durg,Rabi       ,Wheat,Cereals,16700,10700
 1998-99,Madhya Pradesh,,Guna,Rabi       ,Wheat,Cereals,196800,253800
 1998-99,Madhya Pradesh,,Gwalior,Rabi       ,Wheat,Cereals,97200,236500
 1998-99,Madhya Pradesh,,Harda,Rabi       ,Wheat,Cereals,76300,160500
 1998-99,Madhya Pradesh,,Hoshangabad,Rabi       ,Wheat,Cereals,157700,331900
 1998-99,Madhya Pradesh,,Indore,Rabi       ,Wheat,Cereals,121800,344900
 1998-99,Madhya Pradesh,,Jabalpur,Rabi       ,Wheat,Cereals,104500,136500
 1998-99,Chhattisgarh,,Janjgir-Champa,Rabi       ,Wheat,Cereals,1400,1700
 1998-99,Madhya Pradesh,,Jashpur,Rabi       ,Wheat,Cereals,1100,1500
 1998-99,Madhya Pradesh,,Jhabua,Rabi       ,Wheat,Cereals,51400,99500
 1998-99,Madhya Pradesh,,Kabirdham,Rabi       ,Wheat,Cereals,6000,4000
 1998-99,Madhya Pradesh,,Kanker,Rabi       ,Wheat,Cereals,500,600
 1998-99,Madhya Pradesh,,Katni,Rabi       ,Wheat,Cereals,81800,104900
 1998-99,Madhya Pradesh,,Khandwa,Rabi       ,Wheat,Cereals,73700,137400
 1998-99,Madhya Pradesh,,Khargone,Rabi       ,Wheat,Cereals,59300,125000
 1998-99,Madhya Pradesh,,Korba,Rabi       ,Wheat,Cereals,500,400
 1998-99,Madhya Pradesh,,Korea,Rabi       ,Wheat,Cereals,5100,5500
 1998-99,Madhya Pradesh,,Mahasamund,Rabi       ,Wheat,Cereals,1100,1600
 1998-99,Madhya Pradesh,,Mandla,Rabi       ,Wheat,Cereals,38900,37100
 1998-99,Madhya Pradesh,,Mandsaur,Rabi       ,Wheat,Cereals,63000,159600
 1998-99,Madhya Pradesh,,Morena,Rabi       ,Wheat,Cereals,77900,269900
 1998-99,Madhya Pradesh,,Narsinghpur,Rabi       ,Wheat,Cereals,81800,143500
 1998-99,Madhya Pradesh,,Neemuch,Rabi       ,Wheat,Cereals,33400,84600
 1998-99,Madhya Pradesh,,Panna,Rabi       ,Wheat,Cereals,78200,85800
 1998-99,Madhya Pradesh,,Raipur,Rabi       ,Wheat,Cereals,8300,8200
 1998-99,Madhya Pradesh,,Raisen,Rabi       ,Wheat,Cereals,177100,239300
 1998-99,Madhya Pradesh,,Rajgarh,Rabi       ,Wheat,Cereals,800,1200
 1998-99,Madhya Pradesh,,Rajnandgaon,Rabi       ,Wheat,Cereals,14400,8500
 1998-99,Madhya Pradesh,,Ratlam,Rabi       ,Wheat,Cereals,91000,260100
 1998-99,Madhya Pradesh,,Rewa,Rabi       ,Wheat,Cereals,167100,197200
 1998-99,Madhya Pradesh,,Sagar,Rabi       ,Wheat,Cereals,226400,280900
 1998-99,Madhya Pradesh,,Satna,Rabi       ,Wheat,Cereals,186800,265700
 1998-99,Madhya Pradesh,,Sehore,Rabi       ,Wheat,Cereals,148600,287700
 1998-99,Madhya Pradesh,,Seoni,Rabi       ,Wheat,Cereals,98200,75600
 1998-99,Madhya Pradesh,,Shahdol,Rabi       ,Wheat,Cereals,46300,34600
 1998-99,Madhya Pradesh,,Shajapur,Rabi       ,Wheat,Cereals,105300,255800
 1998-99,Madhya Pradesh,,Sheopur,Rabi       ,Wheat,Cereals,60400,205800
 1998-99,Madhya Pradesh,,Shivpuri,Rabi       ,Wheat,Cereals,130000,229100
 1998-99,Madhya Pradesh,,Sidhi,Rabi       ,Wheat,Cereals,83300,76400
 1998-99,Madhya Pradesh,,Surguja,Rabi       ,Wheat,Cereals,16600,20900
 1998-99,Madhya Pradesh,,Tikamgarh,Rabi       ,Wheat,Cereals,124000,250400
 1998-99,Madhya Pradesh,,Ujjain,Rabi       ,Wheat,Cereals,177700,488700
 1998-99,Madhya Pradesh,,Umaria,Rabi       ,Wheat,Cereals,29500,24200
 1998-99,Madhya Pradesh,,Vidisha,Rabi       ,Wheat,Cereals,229600,351600
 1998-99,Maharashtra,,Ahmednagar,Kharif     ,Arhar/Tur,Pulses,18800,9700
 1998-99,Maharashtra,,Akola,Kharif     ,Arhar/Tur,Pulses,77300,88300
 1998-99,Maharashtra,,Amravati,Kharif     ,Arhar/Tur,Pulses,86500,85900
 1998-99,Maharashtra,,Aurangabad,Kharif     ,Arhar/Tur,Pulses,40800,24400
 1998-99,Maharashtra,,Beed,Kharif     ,Arhar/Tur,Pulses,46100,28400
 1998-99,Maharashtra,,Bhandara,Kharif     ,Arhar/Tur,Pulses,10100,7600
 1998-99,Maharashtra,,Buldhana,Kharif     ,Arhar/Tur,Pulses,61600,59200
 1998-99,Maharashtra,,Chandrapur,Kharif     ,Arhar/Tur,Pulses,25200,12200
 1998-99,Maharashtra,,Dhule,Kharif     ,Arhar/Tur,Pulses,27000,10000
 1998-99,Maharashtra,,Gadchiroli,Kharif     ,Arhar/Tur,Pulses,1800,1300
 1998-99,Maharashtra,,Jalgaon,Kharif     ,Arhar/Tur,Pulses,24400,13900
 1998-99,Maharashtra,,Jalna,Kharif     ,Arhar/Tur,Pulses,46100,26000
 1998-99,Maharashtra,,Kolhapur,Kharif     ,Arhar/Tur,Pulses,3500,1300
 1998-99,Maharashtra,,Latur,Kharif     ,Arhar/Tur,Pulses,66000,71200
 1998-99,Maharashtra,,Nagpur,Kharif     ,Arhar/Tur,Pulses,51100,35000
 1998-99,Maharashtra,,Nanded,Kharif     ,Arhar/Tur,Pulses,48100,49900
 1998-99,Maharashtra,,Nashik,Kharif     ,Arhar/Tur,Pulses,9300,4300
 1998-99,Maharashtra,,Osmanabad,Kharif     ,Arhar/Tur,Pulses,74900,44900
 1998-99,Maharashtra,,Parbhani,Kharif     ,Arhar/Tur,Pulses,73300,56200
 1998-99,Maharashtra,,Pune,Kharif     ,Arhar/Tur,Pulses,3900,1100
 1998-99,Maharashtra,,Raigad,Kharif     ,Arhar/Tur,Pulses,1000,500
 1998-99,Maharashtra,,Ratnagiri,Kharif     ,Arhar/Tur,Pulses,500,200
 1998-99,Maharashtra,,Sangli,Kharif     ,Arhar/Tur,Pulses,13800,5300
 1998-99,Maharashtra,,Satara,Kharif     ,Arhar/Tur,Pulses,7600,2900
 1998-99,Maharashtra,,Solapur,Kharif     ,Arhar/Tur,Pulses,27500,8400
 1998-99,Maharashtra,,Thane,Kharif     ,Arhar/Tur,Pulses,3100,1400
 1998-99,Maharashtra,,Wardha,Kharif     ,Arhar/Tur,Pulses,45800,44800
 1998-99,Maharashtra,,Yavatmal,Kharif     ,Arhar/Tur,Pulses,111600,114600
 1998-99,Maharashtra,,Ahmednagar,Kharif     ,Bajra,Cereals,302400,243900
 1998-99,Maharashtra,,Akola,Kharif     ,Bajra,Cereals,5600,2900
 1998-99,Maharashtra,,Amravati,Kharif     ,Bajra,Cereals,1900,1000
 1998-99,Maharashtra,,Aurangabad,Kharif     ,Bajra,Cereals,131000,116600
 1998-99,Maharashtra,,Beed,Kharif     ,Bajra,Cereals,176800,116600
 1998-99,Maharashtra,,Buldhana,Kharif     ,Bajra,Cereals,5500,2900
 1998-99,Maharashtra,,Dhule,Kharif     ,Bajra,Cereals,174100,184800
 1998-99,Maharashtra,,Jalgaon,Kharif     ,Bajra,Cereals,71800,80500
 1998-99,Maharashtra,,Jalna,Kharif     ,Bajra,Cereals,80800,64400
 1998-99,Maharashtra,,Kolhapur,Kharif     ,Bajra,Cereals,100,100
 1998-99,Maharashtra,,Latur,Kharif     ,Bajra,Cereals,9900,4700
 1998-99,Maharashtra,,Nagpur,Kharif     ,Bajra,Cereals,100,100
 1998-99,Maharashtra,,Nanded,Kharif     ,Bajra,Cereals,300,200
 1998-99,Maharashtra,,Nashik,Kharif     ,Bajra,Cereals,387500,403300
 1998-99,Maharashtra,,Osmanabad,Kharif     ,Bajra,Cereals,17600,8600
 1998-99,Maharashtra,,Parbhani,Kharif     ,Bajra,Cereals,8200,4800
 1998-99,Maharashtra,,Pune,Kharif     ,Bajra,Cereals,150000,110900
 1998-99,Maharashtra,,Sangli,Kharif     ,Bajra,Cereals,100600,53400
 1998-99,Maharashtra,,Satara,Kharif     ,Bajra,Cereals,89100,69100
 1998-99,Maharashtra,,Solapur,Kharif     ,Bajra,Cereals,37400,18900
 1998-99,Maharashtra,,Wardha,Kharif     ,Bajra,Cereals,100,100
 1998-99,Maharashtra,,Yavatmal,Kharif     ,Bajra,Cereals,8900,4700
 1998-99,Maharashtra,,Ahmednagar,Kharif     ,Castor Seed,Oilseeds,400,100
 1998-99,Maharashtra,,Akola,Kharif     ,Castor Seed,Oilseeds,100,100
 1998-99,Maharashtra,,Amravati,Kharif     ,Castor Seed,Oilseeds,700,200
 1998-99,Maharashtra,,Aurangabad,Kharif     ,Castor Seed,Oilseeds,100,200
 1998-99,Maharashtra,,Beed,Kharif     ,Castor Seed,Oilseeds,3100,800
 1998-99,Maharashtra,,Bhandara,Kharif     ,Castor Seed,Oilseeds,300,100
 1998-99,Maharashtra,,Buldhana,Kharif     ,Castor Seed,Oilseeds,700,200
 1998-99,Maharashtra,,Dhule,Kharif     ,Castor Seed,Oilseeds,400,100
 1998-99,Maharashtra,,Jalgaon,Kharif     ,Castor Seed,Oilseeds,400,200
 1998-99,Maharashtra,,Jalna,Kharif     ,Castor Seed,Oilseeds,200,100
 1998-99,Maharashtra,,Latur,Kharif     ,Castor Seed,Oilseeds,100,100
 1998-99,Maharashtra,,Nagpur,Kharif     ,Castor Seed,Oilseeds,200,100
 1998-99,Maharashtra,,Nanded,Kharif     ,Castor Seed,Oilseeds,700,200
 1998-99,Maharashtra,,Nashik,Kharif     ,Castor Seed,Oilseeds,300,100
 1998-99,Maharashtra,,Osmanabad,Kharif     ,Castor Seed,Oilseeds,500,100
 1998-99,Maharashtra,,Parbhani,Kharif     ,Castor Seed,Oilseeds,800,300
 1998-99,Maharashtra,,Pune,Kharif     ,Castor Seed,Oilseeds,200,100
 1998-99,Maharashtra,,Solapur,Kharif     ,Castor Seed,Oilseeds,200,100
 1998-99,Maharashtra,,Wardha,Kharif     ,Castor Seed,Oilseeds,100,100
 1998-99,Maharashtra,,Yavatmal,Kharif     ,Castor Seed,Oilseeds,600,100
 1998-99,Maharashtra,,Ahmednagar,Kharif     ,Cotton(Lint),Fiber Crops,12100,19900
 1998-99,Maharashtra,,Akola,Kharif     ,Cotton(Lint),Fiber Crops,360300,246500
 1998-99,Maharashtra,,Amravati,Kharif     ,Cotton(Lint),Fiber Crops,320900,142900
 1998-99,Maharashtra,,Aurangabad,Kharif     ,Cotton(Lint),Fiber Crops,152600,148300
 1998-99,Maharashtra,,Beed,Kharif     ,Cotton(Lint),Fiber Crops,110300,91400
 1998-99,Maharashtra,,Buldhana,Kharif     ,Cotton(Lint),Fiber Crops,265800,202500
 1998-99,Maharashtra,,Chandrapur,Kharif     ,Cotton(Lint),Fiber Crops,52700,44300
 1998-99,Maharashtra,,Dhule,Kharif     ,Cotton(Lint),Fiber Crops,94600,103300
 1998-99,Maharashtra,,Jalgaon,Kharif     ,Cotton(Lint),Fiber Crops,371900,489500
 1998-99,Maharashtra,,Jalna,Kharif     ,Cotton(Lint),Fiber Crops,162600,173400
 1998-99,Maharashtra,,Kolhapur,Kharif     ,Cotton(Lint),Fiber Crops,100,100
 1998-99,Maharashtra,,Latur,Kharif     ,Cotton(Lint),Fiber Crops,31600,25400
 1998-99,Maharashtra,,Nagpur,Kharif     ,Cotton(Lint),Fiber Crops,56500,69900
 1998-99,Maharashtra,,Nanded,Kharif     ,Cotton(Lint),Fiber Crops,278100,208600
 1998-99,Maharashtra,,Nashik,Kharif     ,Cotton(Lint),Fiber Crops,4200,4400
 1998-99,Maharashtra,,Osmanabad,Kharif     ,Cotton(Lint),Fiber Crops,4000,3200
 1998-99,Maharashtra,,Parbhani,Kharif     ,Cotton(Lint),Fiber Crops,330000,281800
 1998-99,Maharashtra,,Pune,Kharif     ,Cotton(Lint),Fiber Crops,300,500
 1998-99,Maharashtra,,Sangli,Kharif     ,Cotton(Lint),Fiber Crops,3100,5300
 1998-99,Maharashtra,,Satara,Kharif     ,Cotton(Lint),Fiber Crops,4700,8100
 1998-99,Maharashtra,,Solapur,Kharif     ,Cotton(Lint),Fiber Crops,4900,6800
 1998-99,Maharashtra,,Wardha,Kharif     ,Cotton(Lint),Fiber Crops,132200,100300
 1998-99,Maharashtra,,Yavatmal,Kharif     ,Cotton(Lint),Fiber Crops,445600,242500
 1998-99,Maharashtra,,Ahmednagar,Rabi       ,Gram,Pulses,59600,40900
 1998-99,Maharashtra,,Akola,Rabi       ,Gram,Pulses,56500,38600
 1998-99,Maharashtra,,Amravati,Rabi       ,Gram,Pulses,52400,41300
 1998-99,Maharashtra,,Aurangabad,Rabi       ,Gram,Pulses,48300,28200
 1998-99,Maharashtra,,Beed,Rabi       ,Gram,Pulses,23600,11800
 1998-99,Maharashtra,,Bhandara,Rabi       ,Gram,Pulses,9400,4400
 1998-99,Maharashtra,,Buldhana,Rabi       ,Gram,Pulses,45500,36700
 1998-99,Maharashtra,,Chandrapur,Rabi       ,Gram,Pulses,15600,6500
 1998-99,Maharashtra,,Dhule,Rabi       ,Gram,Pulses,31100,23400
 1998-99,Maharashtra,,Gadchiroli,Rabi       ,Gram,Pulses,3500,2000
 1998-99,Maharashtra,,Jalgaon,Rabi       ,Gram,Pulses,57400,40100
 1998-99,Maharashtra,,Jalna,Rabi       ,Gram,Pulses,15900,8300
 1998-99,Maharashtra,,Kolhapur,Rabi       ,Gram,Pulses,11300,7800
 1998-99,Maharashtra,,Latur,Rabi       ,Gram,Pulses,28900,14800
 1998-99,Maharashtra,,Nagpur,Rabi       ,Gram,Pulses,37300,21900
 1998-99,Maharashtra,,Nanded,Rabi       ,Gram,Pulses,32400,13900
 1998-99,Maharashtra,,Nashik,Rabi       ,Gram,Pulses,60300,39700
 1998-99,Maharashtra,,Osmanabad,Rabi       ,Gram,Pulses,50000,27500
 1998-99,Maharashtra,,Parbhani,Rabi       ,Gram,Pulses,68000,32700
 1998-99,Maharashtra,,Pune,Rabi       ,Gram,Pulses,47900,29900
 1998-99,Maharashtra,,Raigad,Rabi       ,Gram,Pulses,2100,1300
 1998-99,Maharashtra,,Ratnagiri,Rabi       ,Gram,Pulses,100,100
 1998-99,Maharashtra,,Sangli,Rabi       ,Gram,Pulses,30700,25000
 1998-99,Maharashtra,,Satara,Rabi       ,Gram,Pulses,23800,15900
 1998-99,Maharashtra,,Solapur,Rabi       ,Gram,Pulses,50500,28600
 1998-99,Maharashtra,,Thane,Rabi       ,Gram,Pulses,3800,2300
 1998-99,Maharashtra,,Wardha,Rabi       ,Gram,Pulses,19500,9200
 1998-99,Maharashtra,,Yavatmal,Rabi       ,Gram,Pulses,18800,9100
 1998-99,Maharashtra,,Ahmednagar,Kharif     ,Groundnut,Oilseeds,7100,6200
 1998-99,Maharashtra,,Ahmednagar,Summer     ,Groundnut,Oilseeds,15000,25700
 1998-99,Maharashtra,,Akola,Kharif     ,Groundnut,Oilseeds,1600,1100
 1998-99,Maharashtra,,Akola,Summer     ,Groundnut,Oilseeds,2300,2000
 1998-99,Maharashtra,,Amravati,Kharif     ,Groundnut,Oilseeds,8500,9100
 1998-99,Maharashtra,,Amravati,Summer     ,Groundnut,Oilseeds,600,700
 1998-99,Maharashtra,,Aurangabad,Kharif     ,Groundnut,Oilseeds,11400,7100
 1998-99,Maharashtra,,Aurangabad,Summer     ,Groundnut,Oilseeds,900,1000
 1998-99,Maharashtra,,Beed,Kharif     ,Groundnut,Oilseeds,12400,6900
 1998-99,Maharashtra,,Beed,Summer     ,Groundnut,Oilseeds,3100,3300
 1998-99,Maharashtra,,Bhandara,Kharif     ,Groundnut,Oilseeds,200,200
 1998-99,Maharashtra,,Bhandara,Summer     ,Groundnut,Oilseeds,200,200
 1998-99,Maharashtra,,Buldhana,Kharif     ,Groundnut,Oilseeds,7500,5700
 1998-99,Maharashtra,,Buldhana,Summer     ,Groundnut,Oilseeds,2700,2700
 1998-99,Maharashtra,,Chandrapur,Summer     ,Groundnut,Oilseeds,200,200
 1998-99,Maharashtra,,Dhule,Kharif     ,Groundnut,Oilseeds,51000,38200
 1998-99,Maharashtra,,Dhule,Summer     ,Groundnut,Oilseeds,20200,23800
 1998-99,Maharashtra,,Gadchiroli,Summer     ,Groundnut,Oilseeds,100,100
 1998-99,Maharashtra,,Jalgaon,Kharif     ,Groundnut,Oilseeds,8300,7200
 1998-99,Maharashtra,,Jalgaon,Summer     ,Groundnut,Oilseeds,12600,16800
 1998-99,Maharashtra,,Jalna,Kharif     ,Groundnut,Oilseeds,2300,1200
 1998-99,Maharashtra,,Jalna,Summer     ,Groundnut,Oilseeds,1600,1500
 1998-99,Maharashtra,,Kolhapur,Kharif     ,Groundnut,Oilseeds,60400,116000
 1998-99,Maharashtra,,Kolhapur,Summer     ,Groundnut,Oilseeds,2100,6400
 1998-99,Maharashtra,,Latur,Kharif     ,Groundnut,Oilseeds,17200,6800
 1998-99,Maharashtra,,Latur,Summer     ,Groundnut,Oilseeds,1400,1500
 1998-99,Maharashtra,,Nagpur,Kharif     ,Groundnut,Oilseeds,12600,11100
 1998-99,Maharashtra,,Nagpur,Summer     ,Groundnut,Oilseeds,1400,1600
 1998-99,Maharashtra,,Nanded,Kharif     ,Groundnut,Oilseeds,800,300
 1998-99,Maharashtra,,Nanded,Summer     ,Groundnut,Oilseeds,10400,7900
 1998-99,Maharashtra,,Nashik,Kharif     ,Groundnut,Oilseeds,42100,42100
 1998-99,Maharashtra,,Nashik,Summer     ,Groundnut,Oilseeds,3600,4400
 1998-99,Maharashtra,,Osmanabad,Kharif     ,Groundnut,Oilseeds,10900,4200
 1998-99,Maharashtra,,Osmanabad,Summer     ,Groundnut,Oilseeds,3600,4800
 1998-99,Maharashtra,,Parbhani,Kharif     ,Groundnut,Oilseeds,600,200
 1998-99,Maharashtra,,Parbhani,Summer     ,Groundnut,Oilseeds,11900,15500
 1998-99,Maharashtra,,Pune,Kharif     ,Groundnut,Oilseeds,45000,66100
 1998-99,Maharashtra,,Pune,Summer     ,Groundnut,Oilseeds,7200,13300
 1998-99,Maharashtra,,Raigad,Kharif     ,Groundnut,Oilseeds,100,100
 1998-99,Maharashtra,,Raigad,Summer     ,Groundnut,Oilseeds,200,200
 1998-99,Maharashtra,,Ratnagiri,Kharif     ,Groundnut,Oilseeds,100,100
 1998-99,Maharashtra,,Ratnagiri,Summer     ,Groundnut,Oilseeds,500,500
 1998-99,Maharashtra,,Sangli,Kharif     ,Groundnut,Oilseeds,37100,51400
 1998-99,Maharashtra,,Sangli,Summer     ,Groundnut,Oilseeds,1000,1100
 1998-99,Maharashtra,,Satara,Kharif     ,Groundnut,Oilseeds,55100,81500
 1998-99,Maharashtra,,Satara,Summer     ,Groundnut,Oilseeds,4100,6700
 1998-99,Maharashtra,,Sindhudurg,Kharif     ,Groundnut,Oilseeds,1300,1100
 1998-99,Maharashtra,,Sindhudurg,Summer     ,Groundnut,Oilseeds,3500,5100
 1998-99,Maharashtra,,Solapur,Kharif     ,Groundnut,Oilseeds,7400,4800
 1998-99,Maharashtra,,Solapur,Summer     ,Groundnut,Oilseeds,17600,39200
 1998-99,Maharashtra,,Thane,Kharif     ,Groundnut,Oilseeds,200,200
 1998-99,Maharashtra,,Thane,Summer     ,Groundnut,Oilseeds,100,200
 1998-99,Maharashtra,,Wardha,Kharif     ,Groundnut,Oilseeds,5200,4400
 1998-99,Maharashtra,,Wardha,Summer     ,Groundnut,Oilseeds,1200,1300
 1998-99,Maharashtra,,Yavatmal,Kharif     ,Groundnut,Oilseeds,1300,1300
